edge_id,source_node_id,target_node_id,edge_type,edge_count,total_amount,max_rule_based_risk_score,max_anomaly_score_percentile,edge_risk_score
EDGE-00005329,ACC000544,MER000177,TRANSACTS_WITH,1,125.21,63.0,72.78,57.72
EDGE-00005330,ACC000544,MER000190,TRANSACTS_WITH,1,112.38,45.0,26.79,32.63
EDGE-00005331,ACC000545,MER000021,TRANSACTS_WITH,1,56.92,38.0,52.15,38.0
EDGE-00005332,ACC000545,MER000059,TRANSACTS_WITH,1,16.03,10.0,14.5,10.82
EDGE-00005333,ACC000545,MER000082,TRANSACTS_WITH,1,16.01,48.0,66.03,47.86
EDGE-00005334,ACC000545,MER000084,TRANSACTS_WITH,1,4.55,39.0,79.17,47.96
EDGE-00005335,ACC000545,MER000125,TRANSACTS_WITH,1,13.41,34.0,19.26,24.49
EDGE-00005336,ACC000545,MER000154,TRANSACTS_WITH,1,14.43,30.0,15.9,21.32
EDGE-00005337,ACC000545,MER000170,TRANSACTS_WITH,1,50.56,15.0,44.41,23.79
EDGE-00005338,ACC000545,MER000239,TRANSACTS_WITH,1,96.9,38.0,18.43,26.2
EDGE-00005339,ACC000546,MER000040,TRANSACTS_WITH,1,106.21,10.0,48.93,22.88
EDGE-00005340,ACC000546,MER000062,TRANSACTS_WITH,2,75.02,10.0,3.38,7.68
EDGE-00005341,ACC000546,MER000118,TRANSACTS_WITH,1,50.34,44.0,74.03,48.66
EDGE-00005342,ACC000546,MER000140,TRANSACTS_WITH,1,4.72,39.0,8.63,23.27
EDGE-00005343,ACC000546,MER000205,TRANSACTS_WITH,1,10.29,20.0,9.44,14.05
EDGE-00005344,ACC000546,MER000212,TRANSACTS_WITH,1,91.05,15.0,21.22,15.68
EDGE-00005345,ACC000546,MER000232,TRANSACTS_WITH,1,77.99,10.0,47.35,22.32
EDGE-00005346,ACC000547,MER000038,TRANSACTS_WITH,1,12.4,44.0,41.38,37.23
EDGE-00005347,ACC000547,MER000178,TRANSACTS_WITH,1,14.59,5.0,96.49,37.02
EDGE-00005348,ACC000547,MER000201,TRANSACTS_WITH,1,35.47,25.0,59.88,34.21
EDGE-00005349,ACC000547,MER000204,TRANSACTS_WITH,1,6.25,10.0,0.9,6.06
EDGE-00005350,ACC000547,MER000231,TRANSACTS_WITH,1,11.22,25.0,6.65,15.58
EDGE-00005351,ACC000547,MER000234,TRANSACTS_WITH,1,54.8,63.0,77.17,59.26
EDGE-00005352,ACC000548,MER000052,TRANSACTS_WITH,1,73.95,38.0,77.05,46.72
EDGE-00005353,ACC000548,MER000097,TRANSACTS_WITH,1,45.61,0.0,29.09,10.93
EDGE-00005354,ACC000548,MER000111,TRANSACTS_WITH,1,10.63,10.0,15.57,11.2
EDGE-00005355,ACC000548,MER000238,TRANSACTS_WITH,1,232.26,15.0,31.92,19.42
EDGE-00005356,ACC000549,MER000089,TRANSACTS_WITH,1,11.85,20.0,27.45,20.36
EDGE-00005357,ACC000549,MER000240,TRANSACTS_WITH,1,15.21,20.0,57.12,30.74
EDGE-00005358,ACC000550,MER000001,TRANSACTS_WITH,1,5.23,72.0,89.66,68.13
EDGE-00005359,ACC000550,MER000017,TRANSACTS_WITH,2,54.09,86.0,91.18,76.41
EDGE-00005360,ACC000550,MER000029,TRANSACTS_WITH,1,5.41,76.0,59.12,59.44
EDGE-00005361,ACC000550,MER000057,TRANSACTS_WITH,1,27.02,76.0,92.02,70.96
EDGE-00005362,ACC000550,MER000064,TRANSACTS_WITH,1,1056.26,15.0,23.94,16.63
EDGE-00005363,ACC000550,MER000080,TRANSACTS_WITH,1,4043.21,95.0,95.65,81.73
EDGE-00005364,ACC000550,MER000098,TRANSACTS_WITH,1,18.35,100.0,87.16,81.26
EDGE-00005365,ACC000550,MER000122,TRANSACTS_WITH,1,29.55,53.0,51.47,45.26
EDGE-00005366,ACC000550,MER000123,TRANSACTS_WITH,1,76.11,53.0,85.44,57.15
EDGE-00005367,ACC000550,MER000146,TRANSACTS_WITH,1,180.8,48.0,66.46,48.01
EDGE-00005368,ACC000550,MER000175,TRANSACTS_WITH,1,110.6,48.0,39.14,38.45
EDGE-00005369,ACC000550,MER000230,TRANSACTS_WITH,1,7.98,48.0,50.02,42.26
EDGE-00005370,ACC000550,MER000231,TRANSACTS_WITH,1,19.59,53.0,96.45,61.01
EDGE-00005371,ACC000550,MER000238,TRANSACTS_WITH,1,66.94,58.0,98.17,64.11
EDGE-00005372,ACC000551,MER000045,TRANSACTS_WITH,1,34.32,38.0,7.15,22.25
EDGE-00005373,ACC000551,MER000055,TRANSACTS_WITH,1,9.13,61.0,60.78,52.52
EDGE-00005374,ACC000551,MER000060,TRANSACTS_WITH,1,12.51,10.0,57.57,25.9
EDGE-00005375,ACC000551,MER000135,TRANSACTS_WITH,1,118.05,15.0,0.56,8.45
EDGE-00005376,ACC000551,MER000145,TRANSACTS_WITH,1,21.12,56.0,36.83,41.64
EDGE-00005377,ACC000551,MER000212,TRANSACTS_WITH,1,8.22,10.0,78.18,33.11
EDGE-00005378,ACC000552,MER000044,TRANSACTS_WITH,1,69.31,48.0,51.57,42.8
EDGE-00005379,ACC000552,MER000058,TRANSACTS_WITH,1,13.39,63.0,60.95,53.58
EDGE-00005380,ACC000552,MER000067,TRANSACTS_WITH,1,103.45,53.0,90.42,58.9
EDGE-00005381,ACC000552,MER000105,TRANSACTS_WITH,1,55.52,77.0,66.79,62.63
EDGE-00005382,ACC000552,MER000194,TRANSACTS_WITH,1,112.38,87.0,81.54,72.79
EDGE-00005383,ACC000552,MER000229,TRANSACTS_WITH,1,32.3,48.0,73.56,50.5
EDGE-00005384,ACC000553,MER000010,TRANSACTS_WITH,1,80.99,39.0,45.22,36.08
EDGE-00005385,ACC000553,MER000016,TRANSACTS_WITH,1,22.0,20.0,47.0,27.2
EDGE-00005386,ACC000553,MER000087,TRANSACTS_WITH,1,75.57,10.0,82.5,34.62
EDGE-00005387,ACC000553,MER000095,TRANSACTS_WITH,1,47.34,10.0,13.75,10.56
EDGE-00005388,ACC000553,MER000098,TRANSACTS_WITH,1,5.64,88.0,93.66,77.53
EDGE-00005389,ACC000553,MER000111,TRANSACTS_WITH,1,46.42,10.0,63.27,27.89
EDGE-00005390,ACC000553,MER000124,TRANSACTS_WITH,1,92.57,15.0,94.71,41.4
EDGE-00005391,ACC000553,MER000239,TRANSACTS_WITH,1,67.69,38.0,16.59,25.56
EDGE-00005392,ACC000554,MER000019,TRANSACTS_WITH,1,373.38,15.0,4.21,9.72
EDGE-00005393,ACC000554,MER000024,TRANSACTS_WITH,1,23.68,10.0,3.67,7.03
EDGE-00005394,ACC000554,MER000061,TRANSACTS_WITH,1,30.07,83.0,42.27,57.04
EDGE-00005395,ACC000554,MER000084,TRANSACTS_WITH,1,71.14,44.0,23.61,31.01
EDGE-00005396,ACC000554,MER000096,TRANSACTS_WITH,1,20.67,0.0,65.7,23.74
EDGE-00005397,ACC000554,MER000110,TRANSACTS_WITH,1,60.51,15.0,70.55,32.94
EDGE-00005398,ACC000554,MER000112,TRANSACTS_WITH,1,104.97,38.0,57.43,39.85
EDGE-00005399,ACC000554,MER000146,TRANSACTS_WITH,1,19.05,10.0,26.27,14.94
EDGE-00005400,ACC000554,MER000170,TRANSACTS_WITH,1,20.26,25.0,9.63,16.62
EDGE-00005401,ACC000554,MER000188,TRANSACTS_WITH,1,19.39,15.0,30.31,18.86
EDGE-00005402,ACC000554,MER000203,TRANSACTS_WITH,1,35.93,25.0,5.11,15.04
EDGE-00005403,ACC000554,MER000243,TRANSACTS_WITH,1,6.09,10.0,2.45,6.61
EDGE-00005404,ACC000555,MER000088,TRANSACTS_WITH,1,69.22,62.0,56.12,51.39
EDGE-00005405,ACC000555,MER000130,TRANSACTS_WITH,1,36.88,48.0,88.75,55.81
EDGE-00005406,ACC000555,MER000195,TRANSACTS_WITH,1,96.74,20.0,94.67,43.88
EDGE-00005407,ACC000556,MER000033,TRANSACTS_WITH,1,12.49,20.0,37.07,23.72
EDGE-00005408,ACC000556,MER000057,TRANSACTS_WITH,1,49.71,63.0,56.72,52.1
EDGE-00005409,ACC000556,MER000106,TRANSACTS_WITH,1,105.33,63.0,27.83,41.99
EDGE-00005410,ACC000556,MER000121,TRANSACTS_WITH,1,152.52,34.0,8.3,20.66
EDGE-00005411,ACC000556,MER000169,TRANSACTS_WITH,1,58.35,35.0,32.14,29.5
EDGE-00005412,ACC000556,MER000249,TRANSACTS_WITH,1,59.12,43.0,15.38,27.63
EDGE-00005413,ACC000557,MER000074,TRANSACTS_WITH,1,59.04,10.0,28.51,15.73
EDGE-00005414,ACC000557,MER000089,TRANSACTS_WITH,1,2839.69,38.0,67.87,43.5
EDGE-00005415,ACC000557,MER000093,TRANSACTS_WITH,1,21.98,61.0,55.56,50.7
EDGE-00005416,ACC000557,MER000102,TRANSACTS_WITH,1,61.25,38.0,3.11,20.84
EDGE-00005417,ACC000557,MER000178,TRANSACTS_WITH,1,17.26,28.0,23.13,22.85
EDGE-00005418,ACC000557,MER000249,TRANSACTS_WITH,1,11.14,58.0,75.87,56.3
EDGE-00005419,ACC000558,MER000001,TRANSACTS_WITH,1,23.13,34.0,77.54,44.89
EDGE-00005420,ACC000558,MER000049,TRANSACTS_WITH,1,37.17,60.0,45.1,46.54
EDGE-00005421,ACC000559,MER000010,TRANSACTS_WITH,1,42.17,44.0,92.58,55.15
EDGE-00005422,ACC000559,MER000042,TRANSACTS_WITH,1,65.53,10.0,80.01,33.75
EDGE-00005423,ACC000559,MER000059,TRANSACTS_WITH,1,105.23,10.0,18.68,12.29
EDGE-00005424,ACC000559,MER000066,TRANSACTS_WITH,1,52.49,5.0,92.39,35.59
EDGE-00005425,ACC000559,MER000088,TRANSACTS_WITH,1,55.41,34.0,17.64,23.92
EDGE-00005426,ACC000559,MER000144,TRANSACTS_WITH,1,64.75,10.0,14.98,10.99
EDGE-00005427,ACC000559,MER000173,TRANSACTS_WITH,1,87.49,44.0,67.9,46.52
EDGE-00005428,ACC000559,MER000178,TRANSACTS_WITH,1,122.32,25.0,97.95,47.53
EDGE-00005429,ACC000559,MER000196,TRANSACTS_WITH,1,285.49,30.0,75.03,42.01
EDGE-00005430,ACC000559,MER000200,TRANSACTS_WITH,1,73.0,34.0,49.54,35.09
EDGE-00005431,ACC000559,MER000245,TRANSACTS_WITH,1,14.82,15.0,78.07,35.57
EDGE-00005432,ACC000560,MER000017,TRANSACTS_WITH,1,44.79,38.0,6.47,22.01
EDGE-00005433,ACC000560,MER000097,TRANSACTS_WITH,1,39.36,10.0,5.13,7.55
EDGE-00005434,ACC000560,MER000117,TRANSACTS_WITH,1,14.87,20.0,12.68,15.19
EDGE-00005435,ACC000560,MER000122,TRANSACTS_WITH,1,39.91,20.0,81.04,39.11
EDGE-00005436,ACC000560,MER000140,TRANSACTS_WITH,1,31.41,44.0,19.53,29.59
EDGE-00005437,ACC000560,MER000177,TRANSACTS_WITH,1,12.22,28.0,58.15,35.1
EDGE-00005438,ACC000560,MER000180,TRANSACTS_WITH,1,49.12,33.0,29.78,27.67
EDGE-00005439,ACC000560,MER000194,TRANSACTS_WITH,1,183.64,34.0,69.44,42.05
EDGE-00005440,ACC000560,MER000213,TRANSACTS_WITH,1,45.85,15.0,3.78,9.57
EDGE-00005441,ACC000560,MER000221,TRANSACTS_WITH,1,74.56,15.0,3.57,9.5
EDGE-00005442,ACC000560,MER000223,TRANSACTS_WITH,1,24.22,10.0,18.78,12.32
EDGE-00005443,ACC000560,MER000237,TRANSACTS_WITH,1,5452.59,66.0,97.05,67.72
EDGE-00005444,ACC000561,MER000019,TRANSACTS_WITH,1,152.11,33.0,55.12,36.54
EDGE-00005445,ACC000561,MER000022,TRANSACTS_WITH,1,53.14,15.0,79.1,35.93
EDGE-00005446,ACC000561,MER000201,TRANSACTS_WITH,1,10.44,10.0,44.34,21.27
EDGE-00005447,ACC000561,MER000217,TRANSACTS_WITH,1,73.4,10.0,75.35,32.12
EDGE-00005448,ACC000561,MER000246,TRANSACTS_WITH,1,332.44,42.0,93.47,54.46
EDGE-00005449,ACC000562,MER000028,TRANSACTS_WITH,1,42.14,10.0,19.5,12.58
EDGE-00005450,ACC000562,MER000211,TRANSACTS_WITH,1,44.58,20.0,23.83,19.09
EDGE-00005451,ACC000562,MER000218,TRANSACTS_WITH,1,23.62,38.0,27.63,29.42
EDGE-00005452,ACC000562,MER000221,TRANSACTS_WITH,1,44.92,15.0,4.67,9.88
EDGE-00005453,ACC000563,MER000023,TRANSACTS_WITH,1,41.53,28.0,86.22,44.93
EDGE-00005454,ACC000563,MER000120,TRANSACTS_WITH,1,17.89,10.0,18.83,12.34
EDGE-00005455,ACC000563,MER000151,TRANSACTS_WITH,1,102.46,78.0,70.74,64.51
EDGE-00005456,ACC000563,MER000156,TRANSACTS_WITH,1,46.24,20.0,65.36,33.63
EDGE-00005457,ACC000563,MER000207,TRANSACTS_WITH,1,36.34,34.0,54.07,36.67
EDGE-00005458,ACC000563,MER000242,TRANSACTS_WITH,1,27.43,57.0,81.39,57.74
EDGE-00005459,ACC000564,MER000004,TRANSACTS_WITH,1,42.33,0.0,66.84,24.14
EDGE-00005460,ACC000564,MER000007,TRANSACTS_WITH,1,17.13,55.0,56.95,48.18
EDGE-00005461,ACC000564,MER000069,TRANSACTS_WITH,1,8.19,10.0,87.09,36.23
EDGE-00005462,ACC000564,MER000071,TRANSACTS_WITH,1,56.17,34.0,48.57,34.75
EDGE-00005463,ACC000564,MER000100,TRANSACTS_WITH,1,12.49,28.0,42.94,29.78
EDGE-00005464,ACC000564,MER000114,TRANSACTS_WITH,1,194.24,10.0,43.97,21.14
EDGE-00005465,ACC000564,MER000147,TRANSACTS_WITH,1,29.79,38.0,44.23,35.23
EDGE-00005466,ACC000564,MER000149,TRANSACTS_WITH,1,42.83,10.0,36.92,18.67
EDGE-00005467,ACC000564,MER000169,TRANSACTS_WITH,1,104.82,28.0,43.03,29.81
EDGE-00005468,ACC000564,MER000189,TRANSACTS_WITH,1,44.75,52.0,84.11,56.19
EDGE-00005469,ACC000564,MER000231,TRANSACTS_WITH,1,22.39,10.0,10.65,9.48
EDGE-00005470,ACC000565,MER000005,TRANSACTS_WITH,1,2089.17,33.0,40.74,31.51
EDGE-00005471,ACC000565,MER000040,TRANSACTS_WITH,1,80.16,10.0,20.29,12.85
EDGE-00005472,ACC000565,MER000060,TRANSACTS_WITH,1,204.05,15.0,58.44,28.7
EDGE-00005473,ACC000565,MER000086,TRANSACTS_WITH,1,30.14,25.0,7.56,15.9
EDGE-00005474,ACC000565,MER000102,TRANSACTS_WITH,1,40.91,43.0,18.41,28.69
EDGE-00005475,ACC000565,MER000143,TRANSACTS_WITH,1,54.83,94.0,66.08,70.88
EDGE-00005476,ACC000565,MER000192,TRANSACTS_WITH,1,40.52,56.0,37.36,41.83
EDGE-00005477,ACC000565,MER000244,TRANSACTS_WITH,1,14.69,39.0,35.16,32.56
EDGE-00005478,ACC000565,MER000246,TRANSACTS_WITH,1,426.37,52.0,75.12,53.04
EDGE-00005479,ACC000566,MER000017,TRANSACTS_WITH,1,125.64,38.0,36.88,32.66
EDGE-00005480,ACC000566,MER000028,TRANSACTS_WITH,1,71.35,25.0,90.27,44.84
EDGE-00005481,ACC000566,MER000034,TRANSACTS_WITH,1,51.42,10.0,21.71,13.35
EDGE-00005482,ACC000566,MER000036,TRANSACTS_WITH,1,44.55,39.0,6.9,22.66
EDGE-00005483,ACC000566,MER000080,TRANSACTS_WITH,1,12.14,39.0,9.13,23.45
EDGE-00005484,ACC000566,MER000086,TRANSACTS_WITH,1,10.29,10.0,26.33,14.97
EDGE-00005485,ACC000566,MER000093,TRANSACTS_WITH,1,75.53,48.0,18.17,31.11
EDGE-00005486,ACC000566,MER000097,TRANSACTS_WITH,1,12.93,0.0,37.31,13.81
EDGE-00005487,ACC000566,MER000104,TRANSACTS_WITH,1,6.77,28.0,76.38,41.48
EDGE-00005488,ACC000566,MER000147,TRANSACTS_WITH,1,7.16,38.0,65.59,42.71
EDGE-00005489,ACC000566,MER000156,TRANSACTS_WITH,1,24.96,25.0,7.39,15.84
EDGE-00005490,ACC000566,MER000178,TRANSACTS_WITH,1,14.48,0.0,59.89,21.71
EDGE-00005491,ACC000566,MER000182,TRANSACTS_WITH,1,43.0,55.0,58.03,48.56
EDGE-00005492,ACC000566,MER000191,TRANSACTS_WITH,1,35.01,0.0,32.49,12.12
EDGE-00005493,ACC000566,MER000199,TRANSACTS_WITH,1,88.44,28.0,39.29,28.5
EDGE-00005494,ACC000566,MER000249,TRANSACTS_WITH,1,43.96,53.0,16.98,33.19
EDGE-00005495,ACC000567,MER000011,TRANSACTS_WITH,1,110.05,56.0,54.76,47.92
EDGE-00005496,ACC000567,MER000032,TRANSACTS_WITH,1,24.46,0.0,22.05,8.47
EDGE-00005497,ACC000567,MER000042,TRANSACTS_WITH,1,39.03,10.0,76.49,32.52
EDGE-00005498,ACC000567,MER000072,TRANSACTS_WITH,1,73.17,15.0,25.82,17.29
EDGE-00005499,ACC000567,MER000087,TRANSACTS_WITH,1,5.2,15.0,21.09,15.63
EDGE-00005500,ACC000567,MER000126,TRANSACTS_WITH,1,47.88,55.0,82.17,57.01
EDGE-00005501,ACC000567,MER000130,TRANSACTS_WITH,1,107.78,33.0,95.56,50.7
EDGE-00005502,ACC000567,MER000161,TRANSACTS_WITH,1,86.24,56.0,68.7,52.8
EDGE-00005503,ACC000567,MER000219,TRANSACTS_WITH,1,32.52,43.0,56.39,41.99
EDGE-00005504,ACC000568,MER000029,TRANSACTS_WITH,1,9.33,38.0,57.77,39.97
EDGE-00005505,ACC000568,MER000082,TRANSACTS_WITH,1,64.65,43.0,3.82,23.59
EDGE-00005506,ACC000568,MER000100,TRANSACTS_WITH,1,11.38,73.0,72.59,62.66
EDGE-00005507,ACC000568,MER000121,TRANSACTS_WITH,1,43.72,39.0,62.79,42.23
EDGE-00005508,ACC000568,MER000141,TRANSACTS_WITH,1,13.07,10.0,40.16,19.81
EDGE-00005509,ACC000568,MER000234,TRANSACTS_WITH,1,84.94,38.0,27.15,29.25
EDGE-00005510,ACC000569,MER000045,TRANSACTS_WITH,1,72.39,38.0,25.34,28.62
EDGE-00005511,ACC000569,MER000047,TRANSACTS_WITH,1,46.97,43.0,71.39,47.24
EDGE-00005512,ACC000569,MER000109,TRANSACTS_WITH,1,9.12,43.0,44.29,37.75
EDGE-00005513,ACC000569,MER000188,TRANSACTS_WITH,1,63.79,20.0,84.1,40.18
EDGE-00005514,ACC000569,MER000203,TRANSACTS_WITH,1,40.42,15.0,1.67,8.83
EDGE-00005515,ACC000570,MER000012,TRANSACTS_WITH,1,7.7,48.0,37.43,37.85
EDGE-00005516,ACC000570,MER000030,TRANSACTS_WITH,1,78.75,53.0,54.42,46.3
EDGE-00005517,ACC000570,MER000048,TRANSACTS_WITH,1,19.15,43.0,90.03,53.76
EDGE-00005518,ACC000570,MER000057,TRANSACTS_WITH,1,2516.75,61.0,97.01,65.2
EDGE-00005519,ACC000570,MER000062,TRANSACTS_WITH,1,156.93,53.0,91.71,59.35
EDGE-00005520,ACC000570,MER000093,TRANSACTS_WITH,1,31.83,76.0,56.0,58.35
EDGE-00005521,ACC000570,MER000097,TRANSACTS_WITH,1,14.9,48.0,51.97,42.94
EDGE-00005522,ACC000570,MER000108,TRANSACTS_WITH,1,44.37,91.0,90.65,77.98
EDGE-00005523,ACC000570,MER000109,TRANSACTS_WITH,1,23.09,43.0,95.83,55.79
EDGE-00005524,ACC000570,MER000113,TRANSACTS_WITH,1,118.9,93.0,98.23,81.63
EDGE-00005525,ACC000570,MER000152,TRANSACTS_WITH,1,80.11,72.0,56.61,56.56
EDGE-00005526,ACC000570,MER000168,TRANSACTS_WITH,1,30.69,87.0,78.91,71.87
EDGE-00005527,ACC000570,MER000194,TRANSACTS_WITH,1,4.18,82.0,76.82,68.64
EDGE-00005528,ACC000570,MER000195,TRANSACTS_WITH,1,76.34,48.0,70.39,49.39
EDGE-00005529,ACC000570,MER000200,TRANSACTS_WITH,1,74.4,77.0,81.01,67.6
EDGE-00005530,ACC000570,MER000244,TRANSACTS_WITH,1,60.92,72.0,85.19,66.57
EDGE-00005531,ACC000571,MER000044,TRANSACTS_WITH,1,26.96,10.0,15.83,11.29
EDGE-00005532,ACC000571,MER000059,TRANSACTS_WITH,1,1816.92,53.0,91.19,59.17
EDGE-00005533,ACC000571,MER000060,TRANSACTS_WITH,1,7.53,30.0,84.9,45.46
EDGE-00005534,ACC000571,MER000069,TRANSACTS_WITH,1,6.39,25.0,99.15,47.95
EDGE-00005535,ACC000571,MER000071,TRANSACTS_WITH,1,3023.08,77.0,98.68,73.79
EDGE-00005536,ACC000571,MER000091,TRANSACTS_WITH,1,22.74,20.0,63.46,32.96
EDGE-00005537,ACC000571,MER000127,TRANSACTS_WITH,1,73.72,30.0,62.4,37.59
EDGE-00005538,ACC000571,MER000142,TRANSACTS_WITH,1,9.46,53.0,89.32,58.51
EDGE-00005539,ACC000571,MER000156,TRANSACTS_WITH,1,59.18,20.0,78.16,38.11
EDGE-00005540,ACC000571,MER000164,TRANSACTS_WITH,1,992.05,76.0,98.49,73.22
EDGE-00005541,ACC000571,MER000167,TRANSACTS_WITH,1,104.59,35.0,89.96,49.74
EDGE-00005542,ACC000571,MER000175,TRANSACTS_WITH,1,35.89,30.0,63.03,37.81
EDGE-00005543,ACC000571,MER000207,TRANSACTS_WITH,1,41.49,64.0,99.56,67.6
EDGE-00005544,ACC000572,MER000016,TRANSACTS_WITH,1,31.13,10.0,13.16,10.36
EDGE-00005545,ACC000572,MER000037,TRANSACTS_WITH,1,26.0,34.0,55.96,37.34
EDGE-00005546,ACC000572,MER000060,TRANSACTS_WITH,1,94.93,20.0,54.87,29.95
EDGE-00005547,ACC000572,MER000073,TRANSACTS_WITH,1,12.56,10.0,17.75,11.96
EDGE-00005548,ACC000572,MER000115,TRANSACTS_WITH,1,13.84,10.0,18.32,12.16
EDGE-00005549,ACC000572,MER000195,TRANSACTS_WITH,1,12.01,20.0,56.34,30.47
EDGE-00005550,ACC000573,MER000052,TRANSACTS_WITH,1,28.58,28.0,78.35,42.17
EDGE-00005551,ACC000573,MER000144,TRANSACTS_WITH,1,49.72,10.0,23.36,13.93
EDGE-00005552,ACC000573,MER000188,TRANSACTS_WITH,1,38.16,10.0,4.82,7.44
EDGE-00005553,ACC000574,MER000004,TRANSACTS_WITH,1,3.47,15.0,36.01,20.85
EDGE-00005554,ACC000574,MER000010,TRANSACTS_WITH,1,46.54,39.0,51.95,38.43
EDGE-00005555,ACC000574,MER000020,TRANSACTS_WITH,1,7477.42,48.0,94.22,57.73
EDGE-00005556,ACC000574,MER000076,TRANSACTS_WITH,1,3978.04,62.0,87.19,62.27
EDGE-00005557,ACC000574,MER000094,TRANSACTS_WITH,1,19.34,38.0,13.97,24.64
EDGE-00005558,ACC000574,MER000144,TRANSACTS_WITH,1,64.94,10.0,11.64,9.82
EDGE-00005559,ACC000574,MER000149,TRANSACTS_WITH,1,5.51,10.0,12.98,10.29
EDGE-00005560,ACC000574,MER000151,TRANSACTS_WITH,1,46.34,10.0,51.23,23.68
EDGE-00005561,ACC000574,MER000162,TRANSACTS_WITH,1,76.47,15.0,68.09,32.08
EDGE-00005562,ACC000574,MER000184,TRANSACTS_WITH,1,42.58,10.0,87.72,36.45
EDGE-00005563,ACC000574,MER000186,TRANSACTS_WITH,1,20.15,10.0,11.55,9.79
EDGE-00005564,ACC000574,MER000189,TRANSACTS_WITH,2,62.04,52.0,94.76,60.67
EDGE-00005565,ACC000574,MER000223,TRANSACTS_WITH,1,56.47,15.0,50.87,26.05
EDGE-00005566,ACC000574,MER000236,TRANSACTS_WITH,1,18.15,34.0,16.69,23.59
EDGE-00005567,ACC000575,MER000006,TRANSACTS_WITH,1,195.36,61.0,50.71,49.0
EDGE-00005568,ACC000575,MER000010,TRANSACTS_WITH,1,18.35,44.0,48.98,39.89
EDGE-00005569,ACC000575,MER000047,TRANSACTS_WITH,1,14.78,33.0,25.74,26.26
EDGE-00005570,ACC000575,MER000065,TRANSACTS_WITH,1,47.09,38.0,29.82,30.19
EDGE-00005571,ACC000575,MER000069,TRANSACTS_WITH,1,87.89,25.0,47.9,30.01
EDGE-00005572,ACC000575,MER000096,TRANSACTS_WITH,1,39.76,5.0,23.2,11.37
EDGE-00005573,ACC000575,MER000158,TRANSACTS_WITH,1,30.6,15.0,31.63,19.32
EDGE-00005574,ACC000575,MER000163,TRANSACTS_WITH,1,31.13,10.0,2.43,6.6
EDGE-00005575,ACC000575,MER000185,TRANSACTS_WITH,1,53.16,98.0,93.24,82.38
EDGE-00005576,ACC000575,MER000191,TRANSACTS_WITH,1,42.1,15.0,38.92,21.87
EDGE-00005577,ACC000576,MER000007,TRANSACTS_WITH,1,4.17,90.0,84.29,75.25
EDGE-00005578,ACC000576,MER000008,TRANSACTS_WITH,1,7.61,30.0,51.74,33.86
EDGE-00005579,ACC000576,MER000011,TRANSACTS_WITH,1,286.43,58.0,41.02,44.11
EDGE-00005580,ACC000576,MER000060,TRANSACTS_WITH,1,111.81,20.0,78.93,38.38
EDGE-00005581,ACC000576,MER000066,TRANSACTS_WITH,1,38.27,25.0,97.91,47.52
EDGE-00005582,ACC000576,MER000080,TRANSACTS_WITH,2,33.31,59.0,72.79,56.48
EDGE-00005583,ACC000576,MER000092,TRANSACTS_WITH,1,47.91,35.0,87.7,48.94
EDGE-00005584,ACC000576,MER000130,TRANSACTS_WITH,1,98.92,53.0,98.82,61.84
EDGE-00005585,ACC000576,MER000146,TRANSACTS_WITH,1,110.69,35.0,60.43,39.4
EDGE-00005586,ACC000576,MER000244,TRANSACTS_WITH,2,69.08,59.0,81.37,59.48
EDGE-00005587,ACC000577,MER000099,TRANSACTS_WITH,1,112.01,58.0,57.49,49.87
EDGE-00005588,ACC000577,MER000232,TRANSACTS_WITH,1,92.36,30.0,54.28,34.75
EDGE-00005589,ACC000577,MER000234,TRANSACTS_WITH,1,53.27,48.0,89.68,56.14
EDGE-00005590,ACC000578,MER000013,TRANSACTS_WITH,1,72.34,28.0,68.05,38.57
EDGE-00005591,ACC000578,MER000016,TRANSACTS_WITH,1,54.01,20.0,5.87,12.8
EDGE-00005592,ACC000578,MER000038,TRANSACTS_WITH,1,60.87,34.0,32.51,29.13
EDGE-00005593,ACC000578,MER000058,TRANSACTS_WITH,1,80.13,10.0,80.28,33.85
EDGE-00005594,ACC000578,MER000086,TRANSACTS_WITH,1,16.81,15.0,32.4,19.59
EDGE-00005595,ACC000578,MER000162,TRANSACTS_WITH,1,20.07,10.0,23.06,13.82
EDGE-00005596,ACC000578,MER000174,TRANSACTS_WITH,1,34.89,48.0,11.06,28.62
EDGE-00005597,ACC000579,MER000013,TRANSACTS_WITH,1,11.55,100.0,85.87,80.8
EDGE-00005598,ACC000579,MER000069,TRANSACTS_WITH,1,244.66,45.0,71.91,48.42
EDGE-00005599,ACC000579,MER000181,TRANSACTS_WITH,1,3689.95,81.0,94.66,74.38
EDGE-00005600,ACC000579,MER000196,TRANSACTS_WITH,1,54.83,35.0,8.74,21.31
EDGE-00005601,ACC000579,MER000212,TRANSACTS_WITH,1,38.44,30.0,34.96,27.99
EDGE-00005602,ACC000579,MER000250,TRANSACTS_WITH,1,103.96,73.0,38.36,50.68
EDGE-00005603,ACC000580,MER000028,TRANSACTS_WITH,1,8.88,10.0,51.16,23.66
EDGE-00005604,ACC000580,MER000078,TRANSACTS_WITH,1,35.85,20.0,37.99,24.05
EDGE-00005605,ACC000580,MER000156,TRANSACTS_WITH,1,1979.81,38.0,65.68,42.74
EDGE-00005606,ACC000580,MER000172,TRANSACTS_WITH,1,21.77,39.0,24.04,28.66
